Entry,Entry_name,Gene_name,Status,Accession,MCF7_1,MCF7_2,MCF7_3,Doxorubicin_1,Doxorubicin_2,Doxorubicin_3,P-value,P.adjust,log2FC
Q9ULR3,PPM1H_HUMAN,PPM1H ARHCL1 KIAA1157 URCC2,reviewed,Q9ULR3,25.87787642,27.60215888,26.20055605,10.88333183,10.29888668,9.083970639,2.53E-05,0.000626616,-1.39652132
Q96K58,ZN668_HUMAN,ZNF668,reviewed,Q96K58,14.79823634,14.62824091,14.80986361,11.03720515,11.18182297,11.72446148,0.002088401,0.006063714,-0.382097163
O94916,NFAT5_HUMAN,NFAT5 KIAA0827 TONEBP,reviewed,O94916-4,4.286538872,4.402925016,4.263445584,5.446474455,5.6061872,4.891587443,0.03957522,0.053956721,0.299759963
Q9P016,THYN1_HUMAN,THYN1 THY28 HSPC144 MDS012 My0054,reviewed,Q9P016,41.92622106,39.39404892,40.60090449,62.48859715,63.9838575,64.70765818,2.14E-05,0.000601422,0.648983752
Q8WY36,BBX_HUMAN,BBX HBP2,reviewed,Q8WY36,31.82065015,30.83337935,31.96462229,29.38659878,29.09412572,30.1425246,0.013921934,0.022551765,-0.094439384
P24385,CCND1_HUMAN,CCND1 BCL1 PRAD1,reviewed,P24385,11.75228718,13.47976399,11.69923127,11.87709703,11.13905097,10.32889528,0.184606032,0.211938201,-0.14737104
A0A804HI84,A0A804HI84_HUMAN,SPG11,unreviewed,A0A804HI84,11.3049134,12.18417878,10.96434789,10.22937021,10.76632354,9.962239389,0.064442718,0.082399552,-0.154338884
O00757,F16P2_HUMAN,FBP2,reviewed,O00757,16.87646207,20.07124728,18.85733201,9.001589329,9.052388377,9.09249752,0.00932318,0.016406004,-1.039630573
H3BSW6,H3BSW6_HUMAN,CTU2 NCS2,unreviewed,H3BSW6,5.984020957,7.161850481,6.100654043,7.337834036,7.625636649,7.605977919,0.090202697,0.111176402,0.229773149
Q9BW71,HIRP3_HUMAN,HIRIP3,reviewed,Q9BW71,26.33159593,29.22293081,28.98862507,28.90895034,30.6736346,28.87486161,0.312111927,0.343664346,0.0652957
O00115,DNS2A_HUMAN,DNASE2 DNASE2A DNL2,reviewed,O00115,106.9381985,97.81668291,103.7980706,50.90642398,50.81313651,48.69133323,0.00142983,0.004781515,-1.036609037
Q7L311,ARMX2_HUMAN,ARMCX2 ALEX2 KIAA0512,reviewed,Q7L311,23.9297381,22.66499853,23.52187807,39.68649426,39.62520326,39.87169591,0.00033141,0.002080035,0.765354982
Q96SW2,CRBN_HUMAN,CRBN AD-006,reviewed,Q96SW2,8.151086871,8.942634925,8.821405501,11.87709703,11.75313469,11.58518909,0.003061528,0.007677999,0.442412842
P60763,RAC3_HUMAN,RAC3,reviewed,P60763,5.209842212,6.333398587,6.075409957,5.359920711,5.160136338,5.337827553,0.223446714,0.252709533,-0.151903114
P29218,IMPA1_HUMAN,IMPA1 IMPA,reviewed,P29218,36.36101812,37.85328324,35.08366932,59.79901971,65.61835895,63.09039307,0.000979954,0.00383162,0.786357389
Q9Y5Z7,HCFC2_HUMAN,HCFC2,reviewed,Q9Y5Z7,12.86596234,11.691237,12.65570163,10.75189836,10.39359611,10.01624297,0.014393151,0.023181492,-0.256027188
A0A1B0GTL5,A0A1B0GTL5_HUMAN,RAB11FIP5,unreviewed,A0A1B0GTL5,25.66529455,24.01736237,24.84859502,67.1624993,65.51753923,64.54848974,8.53E-06,0.000424056,1.403950848
P17535,JUND_HUMAN,JUND,reviewed,P17535,14.49998715,14.04496948,14.12827329,18.7565168,18.44084247,18.32426743,2.43E-05,0.000620788,0.379718525
P82921,RT21_HUMAN,MRPS21 RPMS21 MDS016,reviewed,P82921,23.97733106,21.42877281,22.13906316,17.36524551,17.4173696,17.28683023,0.020768932,0.031130352,-0.375415507
Q9UI30,TR112_HUMAN,TRMT112 AD-001 HSPC152 HSPC170,reviewed,Q9UI30,73.28046025,77.67575277,72.94699297,78.3888404,77.86948193,72.52680813,0.538768333,0.568610291,0.031118104
Q5U5X0,LYRM7_HUMAN,LYRM7 C5orf31 MZM1L,reviewed,Q5U5X0,40.53650676,36.83384867,41.25164093,33.30075141,31.89569175,32.79438461,0.029048519,0.04139494,-0.275652937
O95707,RPP29_HUMAN,POP4 RPP29,reviewed,O95707,22.07995856,23.22246149,23.54712216,32.72052075,33.34077434,34.57934505,0.000147879,0.001415703,0.547694037
P61764,STXB1_HUMAN,STXBP1 UNC18A,reviewed,P61764,50.16932098,50.6671887,50.51341548,64.00168481,66.59905982,67.27993398,0.003517118,0.008346159,0.38674279
P38435,VKGC_HUMAN,GGCX GC,reviewed,P38435,21.63575764,21.03648406,23.36199886,23.77983962,22.68443594,22.24094814,0.35448084,0.385932741,0.057205497
Q9P2B4,CT2NL_HUMAN,CTTNBP2NL KIAA1433,reviewed,Q9P2B4,31.1511759,30.33527587,31.30827606,56.58050272,57.18310944,57.74972323,6.15E-07,0.000161727,0.886206007
A0A087WVI4,A0A087WVI4_HUMAN,TMC4,unreviewed,A0A087WVI4,50.78168368,44.75704902,50.79110042,14.46729795,13.75730842,11.91773745,0.001147416,0.004201233,-1.86602717
Q9UNK0,STX8_HUMAN,STX8,reviewed,Q9UNK0,18.25031206,18.1407737,17.76342163,20.70878457,19.94702792,19.02915627,0.052660819,0.069053881,0.140286223
A0A087WU02,A0A087WU02_HUMAN,ERGIC2,unreviewed,A0A087WU02,74.59719869,68.97313661,74.69444468,40.76040182,39.51216297,39.29755258,0.002115431,0.006094043,-0.86822247
P98173,FAM3A_HUMAN,FAM3A 2-19 2.19,reviewed,P98173,13.14200149,11.85641121,12.40045587,8.155286058,8.667440373,8.151698308,0.002723804,0.007104043,-0.582543177
P09601,HMOX1_HUMAN,HMOX1 HO HO1,reviewed,P09601,13.06267989,13.06682846,13.32607235,16.8747743,16.11587873,16.90880517,0.002681293,0.007057322,0.338794778
Q03113,GNA12_HUMAN,GNA12,reviewed,Q03113,7.002510208,7.414773489,6.762610068,6.863391294,6.35775235,6.389476219,0.107140439,0.129662002,-0.111060215
E9PD50,E9PD50_HUMAN,SMG7,unreviewed,E9PD50,8.128876825,8.852305279,7.901398823,6.055556354,5.893370631,5.818175187,0.010792203,0.01843064,-0.48592774
Q9UJY5,GGA1_HUMAN,GGA1,reviewed,Q9UJY5,4.584788061,5.886912053,4.931011406,4.568114243,4.66520319,4.976856254,0.418143502,0.450436227,-0.116260159
Q53FA7,QORX_HUMAN,TP53I3 PIG3,reviewed,Q53FA7,44.16626284,49.30192063,44.33141938,135.6072763,150.9026727,147.7395838,0.000781594,0.0033377,1.655952567
O75676,KS6A4_HUMAN,RPS6KA4 MSK2,reviewed,O75676,32.3314812,33.62327498,33.31938822,22.74760608,24.01953339,22.94299468,5.93E-05,0.000924182,-0.510049618
Q9NZQ3,SPN90_HUMAN,NCKIPSD AF3P21 SPIN90,reviewed,Q9NZQ3,14.45556706,15.99350898,14.40876314,19.64449409,19.22295905,18.24184091,0.004190859,0.009309685,0.348365424
P49336,CDK8_HUMAN,CDK8,reviewed,P49336,18.29155929,17.30974096,17.98781351,12.04058744,11.87228526,12.32134315,0.000564723,0.002778823,-0.564587284
P49773,HINT1_HUMAN,HINT1 HINT PKCI1 PRKCNH1,reviewed,P49773,77.70025939,86.41191993,77.91446805,106.0443643,116.7981126,112.5036689,0.001894048,0.005684652,0.470485123
Q9H1Z4,WDR13_HUMAN,WDR13,reviewed,Q9H1Z4,5.358966806,6.2792008,5.693943774,7.863567886,7.310956931,8.143171427,0.005505857,0.011211429,0.427977846
P20248,CCNA2_HUMAN,CCNA2 CCN1 CCNA,reviewed,P20248,33.41977346,33.40648383,32.51157748,39.42042164,39.0294504,40.16160986,0.000146006,0.001403068,0.255828467
O43665,RGS10_HUMAN,RGS10,reviewed,O43665,30.43410871,30.81273257,28.99142997,55.36554462,59.2606066,56.6355441,0.000292795,0.001955752,0.924391177
Q96AT9,RPE_HUMAN,RPE HUSSY-17,reviewed,Q96AT9,12.29484688,13.77656139,12.63045754,11.05323362,11.12988554,10.38005656,0.026727419,0.038597977,-0.249161715
A0A1B0GUI1,A0A1B0GUI1_HUMAN,RALGAPA1,unreviewed,A0A1B0GUI1,3.128443618,3.047980331,3.329414413,3.131963239,3.433980606,3.385171787,0.303390069,0.335012101,0.066044407
Q93096,TP4A1_HUMAN,PTP4A1 PRL1 PTPCAAX1,reviewed,Q93096,29.78684451,28.48222771,30.51729471,24.94671231,24.27311025,25.56927405,0.004814629,0.01021824,-0.247510212
O95777,LSM8_HUMAN,LSM8,reviewed,O95777,34.80948776,34.62980532,35.15098688,33.62773221,32.71447005,31.4926141,0.060403313,0.077798986,-0.09632891
Q9BVS5,TR61B_HUMAN,TRMT61B,reviewed,Q9BVS5,19.70348364,17.26328572,18.42818256,21.21207856,21.47154422,21.51047866,0.050901483,0.066984728,0.212686228
H7C112,H7C112_HUMAN,FBXL19,unreviewed,H7C112,4.216735871,4.13967862,3.778198159,4.160991079,4.154994328,4.047426217,0.634524309,0.661211505,0.026948846
Q9BUZ4,TRAF4_HUMAN,TRAF4 CART1 MLN62 RNF83,reviewed,Q9BUZ4,8.652399337,9.105228287,8.40067074,6.469090906,6.330256064,5.585107104,0.002211944,0.006252137,-0.508782358
Q9HBM6,TAF9B_HUMAN,TAF9B TAF9L,reviewed,Q9HBM6,26.17612561,25.01615017,25.5862833,18.19231462,18.76468762,18.14804522,0.000206702,0.001625733,-0.478519014
F6PQP6,F6PQP6_HUMAN,EPN2,unreviewed,F6PQP6,25.5034785,25.65620023,26.92421984,22.22828362,22.95634366,22.6161309,0.007492088,0.013869931,-0.203723679
Q9NWB6,ARGL1_HUMAN,ARGLU1,reviewed,Q9NWB6,128.5803018,112.1145754,122.1028376,88.01233441,87.85368889,96.20879917,0.010153283,0.017587382,-0.415161912
Q9UEY8,ADDG_HUMAN,ADD3 ADDL,reviewed,Q9UEY8,12.4154157,11.64478175,11.74971944,24.3408361,23.39017395,23.77010214,6.39E-06,0.000375545,0.997606513
P61956,SUMO2_HUMAN,SUMO2 SMT3B SMT3H2,reviewed,P61956,38.33453934,40.29992622,41.04968824,51.82645822,54.15851798,55.65495278,0.000830327,0.003470154,0.433551471
Q9BWJ5,SF3B5_HUMAN,SF3B5 SF3B10,reviewed,Q9BWJ5,86.68580942,85.00019661,85.61671909,58.60970716,57.63832573,57.92594544,9.87E-06,0.00045342,-0.562937636
Q96EL3,RM53_HUMAN,MRPL53,reviewed,Q96EL3,68.88287114,63.07332033,67.20817082,50.78140191,49.3375025,52.28967705,0.004346108,0.009543404,-0.386015383
Q68CQ7,GL8D1_HUMAN,GLT8D1 GALA4A AD-017 MSTP137 UNQ572/PRO1134,reviewed,Q68CQ7,11.84430023,10.23822013,11.60666962,10.2902784,9.9231041,9.712117544,0.117433757,0.140866015,-0.170910387
A0A0U1RQY7,A0A0U1RQY7_HUMAN,CSNK1G1,unreviewed,A0A0U1RQY7,0.472756693,0.45939077,0.474027831,0.339803586,0.351341432,0.338232949,4.05E-05,0.000776438,-0.450003643
P28676,GRAN_HUMAN,GCA GCL,reviewed,P28676,48.94776845,45.30676944,50.22451094,39.57429497,39.9490484,39.86885361,0.029043904,0.04139494,-0.275151749
O15550,KDM6A_HUMAN,KDM6A UTX,reviewed,O15550,10.87340393,10.10659693,10.768005,8.212988554,7.827276079,8.327920517,0.002022186,0.005928942,-0.381667168
Q8N983,RM43_HUMAN,MRPL43,reviewed,Q8N983-4,123.0055803,108.4368684,119.1633041,88.33610952,85.99005173,87.2726278,0.018923708,0.028809061,-0.422493806
P03372,ESR1_HUMAN,ESR1 ESR NR3A1,reviewed,P03372,5.489054218,5.925624758,6.019311989,2.365802324,2.551044312,2.202777611,0.000200604,0.001603798,-1.29202986
Q9NXS2,QPCTL_HUMAN,QPCTL,reviewed,Q9NXS2,29.0094929,26.40722671,30.78936985,23.2348716,23.72012938,24.27034583,0.052594979,0.068990877,-0.275399041
B5MDU6,B5MDU6_HUMAN,LDAH,unreviewed,B5MDU6,18.89757626,16.82970342,17.10707541,9.290101807,9.211255808,9.382411476,0.005788812,0.011630113,-0.922050749
Q8NAF0,ZN579_HUMAN,ZNF579,reviewed,Q8NAF0,21.74998073,21.07777761,21.99881823,15.24307595,14.52109415,14.41042902,5.53E-05,0.00089583,-0.553368346
Q6PJI9,WDR59_HUMAN,WDR59 KIAA1923 FP977,reviewed,Q6PJI9,8.297038602,8.127087266,8.22396214,6.340863138,6.559391781,7.659981499,0.077174272,0.096637899,-0.261618885
O14524,NEMP1_HUMAN,NEMP1 KIAA0286 TMEM194 TMEM194A,reviewed,O14524,80.23220463,71.64173243,75.30310763,72.03836018,68.55129612,70.13643914,0.146146087,0.171617642,-0.108448081
B8ZZU6,B8ZZU6_HUMAN,ATF2,unreviewed,B8ZZU6,31.52240096,28.58288075,31.39522791,25.49488602,24.77109854,24.5545752,0.021319739,0.031807344,-0.290345019
P62857,RS28_HUMAN,RPS28,reviewed,P62857,361.6398328,363.4168114,367.5482779,368.0201062,364.8207226,369.6203985,0.220785406,0.24977255,0.012956091
P56282,DPOE2_HUMAN,POLE2 DPE2,reviewed,P56282,1.151749527,1.068470666,1.206106317,1.298306153,1.243443155,1.148286651,0.21326571,0.242113246,0.106972237
A0A1W2PPJ0,A0A1W2PPJ0_HUMAN,GOSR2,unreviewed,A0A1W2PPJ0,43.74427197,39.09725151,41.37225156,40.29878186,42.50009272,43.15738741,0.737280317,0.757901493,0.020097674
Q7Z3B3,KANL1_HUMAN,KANSL1 CENP-36 KIAA1267 MSL1V1 NSL1,reviewed,Q7Z3B3,19.50359323,18.82985986,19.46599497,27.56255878,26.09397541,26.27984747,0.000934178,0.003718967,0.467796554
Q8IZM8,ZN654_HUMAN,ZNF654,reviewed,Q8IZM8,2.576365333,2.55503855,2.462700805,2.009970267,2.187482308,2.239727429,0.016439158,0.025723501,-0.238451075
O95985,TOP3B_HUMAN,TOP3B TOP3B1,reviewed,O95985,6.837521295,7.293473679,7.015050925,7.674431928,8.193893226,7.102891935,0.183743165,0.211131759,0.119439378
A0A2R8Y8E0,A0A2R8Y8E0_HUMAN,BRAF,unreviewed,A0A2R8Y8E0,3.740806314,4.671333106,4.255030889,5.924122892,5.92392206,4.999594604,0.027894988,0.04000844,0.411452196
Q9UL40,ZN346_HUMAN,ZNF346 JAZ,reviewed,Q9UL40,37.12250541,35.28017877,37.4061252,31.07599963,30.5667046,30.5461303,0.009060463,0.016031003,-0.252329865
G5E9I4,G5E9I4_HUMAN,BRMS1 hCG_20309,unreviewed,G5E9I4,33.60379955,29.8371724,33.45682824,23.21243174,24.12951853,25.13156082,0.01136873,0.019188804,-0.419010124
Q86SR1,GLT10_HUMAN,GALNT10,reviewed,Q86SR1,3.271222485,3.484143477,3.461244639,2.946032975,2.703801456,3.393698668,0.184477764,0.211881674,-0.175958241
Q9H981,ARP8_HUMAN,ACTR8 ARP8 INO80N,reviewed,Q9H981,34.62863453,33.91491069,35.09769381,42.50750516,41.58354985,40.8664987,0.000447213,0.002425537,0.269839947
O94927,HAUS5_HUMAN,HAUS5 KIAA0841,reviewed,O94927,20.66803421,22.32948842,20.68893068,27.03041354,26.85470599,26.11783673,0.003213614,0.007906214,0.329066781
Q9UK39,NOCT_HUMAN,NOCT CCR4 CCRN4L NOC,reviewed,Q9UK39,14.90611371,14.14820336,14.34144557,24.72551941,24.51752168,22.92025633,0.001168955,0.004244029,0.733711084
Q9UK73,FEM1B_HUMAN,FEM1B F1AA KIAA0396,reviewed,Q9UK73,25.49395991,26.94146204,27.14580682,23.85357058,25.05217168,25.9984604,0.12862846,0.153016369,-0.087381509
Q15750,TAB1_HUMAN,TAB1 MAP3K7IP1,reviewed,Q15750,3.502841536,3.928049165,3.284536039,5.456091538,5.88115006,5.357723609,0.00144762,0.004813965,0.639723781
P28702,RXRB_HUMAN,RXRB NR2B2,reviewed,P28702,3.658311858,3.742228179,3.820271635,5.286189745,5.768109773,5.326458378,0.004719254,0.010077415,0.545825069
A0A0C4DG51,A0A0C4DG51_HUMAN,PNPLA8,unreviewed,A0A0C4DG51,2.24956037,2.567942785,2.532823265,1.711840706,1.94612602,1.537680887,0.010479116,0.018034963,-0.500504735
Q5JVZ5,Q5JVZ5_HUMAN,ELMO2 hCG_1811050,unreviewed,Q5JVZ5,5.19080503,5.324287403,5.433088221,10.65572754,11.20015383,10.32321069,0.001194868,0.004296492,1.012731768
O75923,DYSF_HUMAN,DYSF FER1L1,reviewed,O75923,6.399666103,6.898604085,6.644804335,8.690636991,8.349705513,8.444454558,0.000801854,0.003390609,0.353749025
Q9UH17,ABC3B_HUMAN,APOBEC3B,reviewed,Q9UH17,20.12230165,19.1447232,20.18404896,17.48706189,18.10477675,17.15608472,0.007574763,0.013995428,-0.172588571
E9PEY4,E9PEY4_HUMAN,DTNB,unreviewed,E9PEY4,8.132049689,7.987721527,7.592859998,7.533381383,7.998364081,7.566185807,0.404730266,0.436899111,-0.037892112
Q92990,GLMN_HUMAN,GLMN FAP48 FAP68 VMGLOM,reviewed,Q92990,22.40041779,27.02663,24.25676146,60.47542118,62.92372292,64.82419223,3.31E-05,0.000710227,1.353025956
Q96MW1,CCD43_HUMAN,CCDC43,reviewed,Q96MW1,15.85797282,18.19755234,17.9962282,29.56611766,34.16566292,34.59639882,0.00402317,0.009064406,0.917658169
Q10472,GALT1_HUMAN,GALNT1,reviewed,Q10472,13.95742746,13.10812202,12.82680043,13.94797549,13.76647385,13.37014953,0.373981498,0.40579635,0.042485571
Q9NVT9,ARMC1_HUMAN,ARMC1 ARCP,reviewed,Q9NVT9,68.1435939,75.29621181,79.49362586,82.96016034,83.97060228,92.994165,0.055250898,0.072011885,0.221482017
A0A0A6YYG7,A0A0A6YYG7_HUMAN,NCAPH2,unreviewed,A0A0A6YYG7,4.473737831,4.555194991,4.698204838,5.77024957,5.141805481,4.712522941,0.170886401,0.197647135,0.186786394
Q8N4W9,ZN808_HUMAN,ZNF808,reviewed,Q8N4W9,16.36880388,14.204982,16.79853658,8.754750875,9.095160378,9.302827253,0.011456254,0.019309553,-0.802946694
Q8N556,AFAP1_HUMAN,AFAP1 AFAP,reviewed,Q8N556,13.47832504,13.63719565,14.19278596,18.42633029,18.53860704,17.7501241,0.000185526,0.00154377,0.405506098
E9PL57,E9PL57_HUMAN,NEDD8-MDP1,unreviewed,E9PL57,166.2644041,185.9603512,166.5576725,217.2595134,233.0188032,220.3630299,0.004389539,0.00961335,0.370411818
Q8NBF6,AVL9_HUMAN,AVL9 KIAA0241,reviewed,Q8NBF6,15.77865123,18.88921934,17.17439297,13.68190287,13.93145157,12.46630013,0.030936961,0.043692612,-0.371258636
P01024,CO3_HUMAN,C3 CPAMD1,reviewed,P01024,1.021662115,0.983302715,0.959275256,0.990559509,1.09985144,0.957852974,0.594726577,0.622920665,0.040325517
Q13574,DGKZ_HUMAN,DGKZ DAGK6,reviewed,Q13574,7.487958356,7.750283602,6.891635395,11.04682223,11.27347726,10.04182361,0.002853263,0.007336556,0.548310803
Q13232,NDK3_HUMAN,NME3,reviewed,Q13232,82.22159018,79.67332836,82.64072187,76.82125594,75.91419048,72.26531711,0.022893786,0.033798079,-0.120114852
Q96BR5,COA7_HUMAN,COA7 C1orf163 RESA1 SELRC1,reviewed,Q96BR5,91.71797126,86.54096228,93.33018972,75.04209565,76.00278963,79.37957822,0.007755081,0.014210929,-0.237131811
P17544,ATF7_HUMAN,ATF7 ATFA,reviewed,P17544-1,13.40534917,12.10159168,14.21522515,14.83595278,14.89687672,14.03240396,0.147098778,0.172631813,0.139840973
Q8N108,MIER1_HUMAN,MIER1 KIAA1610,reviewed,Q8N108,14.22394801,14.15078421,14.59669133,16.10220199,16.94382246,15.31143612,0.052854535,0.06927276,0.170360914
Q96NE9,FRMD6_HUMAN,FRMD6 C14orf31,reviewed,Q96NE9,10.6227477,10.24080098,10.37531922,18.25963419,18.37973961,16.22949698,0.007973744,0.014518991,0.759076342
Q9NX47,MARH5_HUMAN,MARCHF5 MARCH5 RNF153,reviewed,Q9NX47,31.05598999,28.35576621,29.83570439,26.64252454,27.28242599,25.64885827,0.033162427,0.046379553,-0.165517465
Q9Y2Q9,RT28_HUMAN,MRPS28 MRPS35 HSPC007,reviewed,Q9Y2Q9,117.2468327,104.934659,113.3711889,82.2645247,81.68230026,82.65674285,0.014268209,0.023018506,-0.44434561
Q6IN84,MRM1_HUMAN,MRM1,reviewed,Q6IN84,49.65848993,46.82172664,47.95815302,43.82825118,43.37386358,42.83052364,0.019103829,0.029026918,-0.151580253
Q96IU4,ABHEB_HUMAN,ABHD14B CIB,reviewed,Q96IU4,25.10052481,27.4163379,25.97335928,54.08647263,58.38378059,57.51097056,0.000252302,0.00181167,1.114790549
Q7Z422,SZRD1_HUMAN,SZRD1 C1orf144,reviewed,Q7Z422,35.69471674,39.97732034,39.30784633,40.38854129,44.97475846,44.24882819,0.066780748,0.084996668,0.172819246
Q9GZN1,ARP6_HUMAN,ACTR6 CDA12,reviewed,Q9GZN1,16.67657166,15.81543054,15.51108821,14.35189296,13.90395528,12.04279837,0.04907745,0.064837414,-0.2523959
Q7L5Y9,MAEA_HUMAN,MAEA EMP HLC10 PIG5,reviewed,Q7L5Y9,23.14604076,22.9050173,22.32138155,25.6711992,24.9819034,21.32572957,0.467923994,0.500103442,0.074157792
Q8NFG4,FLCN_HUMAN,FLCN BHD,reviewed,Q8NFG4,1.726037858,1.984671359,1.730622319,1.849685557,1.723100589,1.884440718,0.960305472,0.963535896,0.004208286
Q9UJX5,APC4_HUMAN,ANAPC4 APC4,reviewed,Q9UJX5,43.52851724,42.36460384,44.08458832,40.44624379,40.81365384,38.72909384,0.016936747,0.026374392,-0.115362178
Q13496,MTM1_HUMAN,MTM1 CG2,reviewed,Q13496,10.76869943,11.23184623,11.06532423,9.235605006,9.58398324,9.490418636,0.001010988,0.003910331,-0.224030756
Q9Y3B1,PLD3B_HUMAN,PRELID3B C20orf45 SLMO2 CGI-107,reviewed,Q9Y3B1,5.463671309,5.233957757,5.517235174,4.946386159,4.711030333,5.300877735,0.118507438,0.14202068,-0.116371278
Q9Y2K6,UBP20_HUMAN,USP20 KIAA1003 LSFR3A VDU2,reviewed,Q9Y2K6,3.502841536,3.362843667,3.562220982,2.641492025,2.731297742,2.515429917,0.000609857,0.002922181,-0.402677873
P56385,ATP5I_HUMAN,ATP5ME ATP5I ATP5K,reviewed,P56385,368.620133,323.2949637,342.6379751,147.8209712,148.5929846,144.334516,0.004068494,0.009118835,-1.230980184
Q9Y530,OARD1_HUMAN,OARD1 C6orf130 TARG1,reviewed,Q9Y530,23.37448695,25.31552842,23.18809516,22.5712929,23.75068081,23.44608066,0.426389292,0.458492646,-0.042985883
P78318,IGBP1_HUMAN,IGBP1 IBP1,reviewed,P78318,29.27284059,31.66699294,29.69545947,43.84748534,44.59286559,41.73055598,0.000350429,0.002141511,0.522262199
P49768,PSN1_HUMAN,PSEN1 AD3 PS1 PSNL1,reviewed,P49768,24.95774594,23.15277862,24.11090674,14.80389584,14.52109415,15.19205978,0.001158557,0.004224069,-0.698069027
Q8IWE2,NXP20_HUMAN,FAM114A1 NOXP20,reviewed,Q8IWE2,43.97271816,41.00449746,41.61347282,72.65705916,74.71351933,73.10379375,2.55E-05,0.000626616,0.800439679
Q96QE5,TEFM_HUMAN,TEFM C17orf42,reviewed,Q96QE5,24.30413602,27.52731432,24.22871247,27.48882781,27.23965399,28.82370033,0.134379844,0.159150227,0.135536481
Q969Y2,GTPB3_HUMAN,GTPBP3 MTGP1,reviewed,Q969Y2,20.32853779,18.30078622,19.77453379,28.40245066,27.83540685,28.08754626,0.002967312,0.007521296,0.529903653
Q9BT40,INP5K_HUMAN,INPP5K PPS SKIP,reviewed,Q9BT40,42.57348526,39.60309752,42.41847866,36.14099647,35.6535175,36.93276423,0.020664109,0.031002161,-0.196532947
Q9H008,LHPP_HUMAN,LHPP,reviewed,Q9H008,12.34878556,13.05650507,11.55898635,8.229017025,8.416918657,7.785042421,0.004368095,0.009574498,-0.597420071
Q6ZT12,UBR3_HUMAN,UBR3 KIAA2024 ZNF650,reviewed,Q6ZT12,8.81738825,9.118132522,9.517020307,9.588231368,9.461777524,8.819637325,0.679975736,0.704221665,0.021754994
P61077,UB2D3_HUMAN,UBE2D3 UBC5C UBCH5C,reviewed,P61077,7.503822674,8.478082461,7.859325347,10.37042075,11.05045183,10.15835765,0.00278447,0.00720506,0.405517308
P20749,BCL3_HUMAN,BCL3 BCL4 D19S37,reviewed,P20749,2.807984383,2.975716614,2.684287779,2.814599512,3.100970031,2.549537441,0.996077723,0.996334676,-0.000491056
O60220,TIM8A_HUMAN,TIMM8A DDP DDP1 TIM8A,reviewed,O60220,92.63492888,81.51605313,91.34432164,84.32258038,85.44623629,89.74542331,0.644637098,0.670640391,-0.032872638
Q6NSJ2,PHLB3_HUMAN,PHLDB3,reviewed,Q6NSJ2,12.33292124,11.98803441,12.32191872,10.48262005,10.03614439,9.936658746,0.000997074,0.003873902,-0.266833526
Q9UK45,LSM7_HUMAN,LSM7,reviewed,Q9UK45,55.19196424,53.19899963,53.77270743,62.88930892,61.85136777,62.12117093,0.001111027,0.004115719,0.204521382
Q9Y2X9,ZN281_HUMAN,ZNF281 GZP1 ZBP99,reviewed,Q9Y2X9,23.46967286,21.09584354,24.54005619,26.19052166,27.00746313,28.97434189,0.031181589,0.043966041,0.249850564
O43715,TRIA1_HUMAN,TRIAP1 15E1.1 HSPC132,reviewed,O43715,45.55280428,40.17346472,41.65835119,31.01188574,31.1441266,30.04872891,0.014908301,0.02378397,-0.466278262
Q9UL63,MKLN1_HUMAN,MKLN1,reviewed,Q9UL63,5.536647174,5.920463064,5.643455602,7.068555723,6.348586921,6.255888415,0.061669967,0.079193673,0.20217519
Q6NSJ0,MYORG_HUMAN,MYORG KIAA1161,reviewed,Q6NSJ0,11.38423499,11.8228602,12.66131143,6.812100186,6.253877492,5.985870515,0.000547026,0.002710663,-0.9127827
Q6P2C8,MED27_HUMAN,MED27 CRSP34 CRSP8,reviewed,Q6P2C8,15.86114569,14.97407441,15.05949957,15.73034147,15.42541644,14.48717095,0.867226072,0.879819229,-0.007936806
O15264,MK13_HUMAN,MAPK13 PRKM13 SAPK4,reviewed,O15264,10.69572357,12.90939679,11.69642637,10.96988557,11.47511669,11.05652246,0.449642838,0.481494092,-0.07550464
Q86W56,PARG_HUMAN,PARG,reviewed,Q86W56,6.869249932,6.805693592,6.995416636,7.123052524,7.029883785,6.378107044,0.863305087,0.876185179,-0.009756582
Q96RT6,CTGE2_HUMAN,CTAGE1 CTAGE2,reviewed,Q96RT6,15.81037987,14.45532416,16.92195211,31.14011351,29.70209916,32.29414092,0.000123279,0.001320985,0.980934887
Q9Y316,MEMO1_HUMAN,MEMO1 C2orf4 MEMO NS5ATP7 CGI-27,reviewed,Q9Y316,19.2085169,20.42482332,20.43648982,24.36327596,26.46975798,25.89329553,0.003168988,0.007835899,0.353081157
P98179,RBM3_HUMAN,RBM3 RNPL,reviewed,P98179,174.463084,166.4697945,168.3500026,121.1079214,122.9450601,124.0320121,0.001000602,0.00388372,-0.46842829
O75319,DUS11_HUMAN,DUSP11 PIR1,reviewed,O75319,15.96902305,14.07593965,15.33718451,10.71343003,11.06572754,11.13894898,0.013713493,0.022276527,-0.463243516
A0A075B6T1,A0A075B6T1_HUMAN,AMBRA1,unreviewed,A0A075B6T1,10.8765768,10.15821387,10.11165877,11.33212902,9.846725528,9.01575559,0.69491225,0.718347707,-0.044776666
Q5T3U5,MRP7_HUMAN,ABCC10 MRP7 SIMRP7,reviewed,Q5T3U5,7.824281909,6.76440004,7.637738372,4.972031713,5.719227486,5.58226481,0.010102326,0.017520266,-0.449748915
